*******************************************************************************
 Revised: July 31, 2013                  Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Tue May  5 03:40:35 2020 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Oct-15 00:00:00.0000 TDB
Stop  time      : A.D. 2149-Oct-15 00:00:00.0000 TDB
Step-size       : 138240 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : AU-D                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2489971.500000000, A.D. 2105-Mar-18 00:00:00.0000,      69.185573, -9.920634338375280E-01,  7.308290169511204E-02,  4.848864947147911E-06, -1.540600791468342E-03, -1.723141699472431E-02,  4.588814224709055E-06,
2490067.500000000, A.D. 2105-Jun-22 00:00:00.0000,      69.184434, -1.649782029038026E-02, -1.015975342140103E+00,  2.453483753256009E-04,  1.692030305759604E-02, -3.397555760245977E-04, -8.190817633688629E-07,
2490163.500000000, A.D. 2105-Sep-26 00:00:00.0000,      69.182376,  1.002885836271013E+00,  2.344766315901518E-02, -3.132353671917262E-05, -6.773357395841740E-04,  1.712733787617568E-02, -3.503448828792143E-06,
2490259.500000000, A.D. 2105-Dec-31 00:00:00.0000,      69.183816, -1.307315356897085E-01,  9.747401729709347E-01, -2.307617062888436E-04, -1.733403114169435E-02, -2.348129500956846E-03,  3.910420991957980E-07,
2490355.500000000, A.D. 2106-Apr-06 00:00:00.0000,      69.185652, -9.688124340144854E-01, -2.479122951056696E-01,  8.276654505960467E-05,  3.991042012093650E-03, -1.673979377983523E-02,  4.615174595459486E-06,
2490451.500000000, A.D. 2106-Jul-11 00:00:00.0000,      69.183919,  2.963117791407405E-01, -9.724576772053486E-01,  2.275078879047093E-04,  1.617389537922847E-02,  4.952402657435503E-03, -2.193740899169680E-06,
2490547.500000000, A.D. 2106-Oct-15 00:00:00.0000,      69.182364,  9.388967137420828E-01,  3.378298658619160E-01, -1.048521159546515E-04, -6.098823576096074E-03,  1.611729984169208E-02, -3.124160171984553E-06,
2490643.500000000, A.D. 2107-Jan-19 00:00:00.0000,      69.184360, -4.426499133491788E-01,  8.785971519512588E-01, -2.065238921364963E-04, -1.564914764763153E-02, -7.803558988892859E-03,  1.725105311153612E-06,
2490739.500000000, A.D. 2107-Apr-25 00:00:00.0000,      69.185566, -8.457024187959602E-01, -5.435491002112405E-01,  1.543011000940609E-04,  9.029167161246370E-03, -1.454315950734777E-02,  3.957141822195577E-06,
2490835.500000000, A.D. 2107-Jul-30 00:00:00.0000,      69.183408,  5.800017794694475E-01, -8.335142250245934E-01,  1.896525005414903E-04,  1.383667333822744E-02,  9.762695043831470E-03, -3.145863579994269E-06,
2490931.500000000, A.D. 2107-Nov-03 00:00:00.0000,      69.182523,  7.775611571841542E-01,  6.170731591548879E-01, -1.675079330703388E-04, -1.096785154604794E-02,  1.340728651596989E-02, -2.602425098226853E-06,
2491027.500000000, A.D. 2108-Feb-07 00:00:00.0000,      69.184864, -7.066712393060836E-01,  6.874604762639270E-01, -1.558950618644447E-04, -1.228245035088759E-02, -1.239623339931587E-02,  3.074628521113987E-06,
2491123.500000000, A.D. 2108-May-13 00:00:00.0000,      69.185315, -6.367928093128827E-01, -7.840072209740606E-01,  2.104298698802603E-04,  1.308245445098222E-02, -1.091415198625368E-02,  2.668790587222652E-06,
2491219.500000000, A.D. 2108-Aug-17 00:00:00.0000,      69.182956,  8.065170525124593E-01, -6.124468925985352E-01,  1.311773043613272E-04,  1.011935121978935E-02,  1.363621450049617E-02, -3.640490684690441E-06,
2491315.500000000, A.D. 2108-Nov-21 00:00:00.0000,      69.182840,  5.343256412075038E-01,  8.313558526898304E-01, -2.146408516859288E-04, -1.474492596332432E-02,  9.235547259310126E-03, -1.933498273058586E-06,
2491411.500000000, A.D. 2109-Feb-25 00:00:00.0000,      69.185270, -8.948000992230799E-01,  4.224122931019693E-01, -8.793558643467864E-05, -7.630256125064679E-03, -1.562431136720911E-02,  4.211306180863756E-06,
2491507.500000000, A.D. 2109-Jun-01 00:00:00.0000,      69.184932, -3.640757157984368E-01, -9.460579168776264E-01,  2.452417610159797E-04,  1.578476750698624E-02, -6.243817780484151E-03,  1.015867646320724E-06,
2491603.500000000, A.D. 2109-Sep-05 00:00:00.0000,      69.182610,  9.529581843807704E-01, -3.306300098690563E-01,  5.854273916813323E-05,  5.354411031108750E-03,  1.618639639823686E-02, -3.758539572024487E-06,
2491699.500000000, A.D. 2109-Dec-10 00:00:00.0000,      69.183276,  2.342063219095577E-01,  9.568483533227952E-01, -2.407887741229363E-04, -1.698316636994117E-02,  4.025979901585660E-03, -1.015834663987534E-06,
2491795.500000000, A.D. 2110-Mar-16 00:00:00.0000,      69.185539, -9.877592236707968E-01,  1.123443645225766E-01, -6.943112820602612E-06, -2.229439410218973E-03, -1.716364411723318E-02,  4.865096307616726E-06,
2491891.500000000, A.D. 2110-Jun-20 00:00:00.0000,      69.184462, -5.513394904198474E-02, -1.014491534746079E+00,  2.559976547543926E-04,  1.690630623370350E-02, -9.967676360344462E-04, -6.659469679216070E-07,
2491987.500000000, A.D. 2110-Sep-24 00:00:00.0000,      69.182401,  1.003684240120504E+00, -1.566023917220817E-02, -2.007306330255105E-05, -1.600021510080233E-05,  1.713218722250652E-02, -3.646590884161002E-06,
2492083.500000000, A.D. 2110-Dec-29 00:00:00.0000,      69.183788, -9.110041850474641E-02,  9.792423845065816E-01, -2.425244779782745E-04, -1.740376477186532E-02, -1.656172713990076E-03,  2.060642945775310E-07,
2492179.500000000, A.D. 2111-Apr-04 00:00:00.0000,      69.185647, -9.771629812934919E-01, -2.095733569453602E-01,  7.563119616524065E-05,  3.323649255990968E-03, -1.689331627013954E-02,  4.824250238026565E-06,
2492275.500000000, A.D. 2111-Jul-09 00:00:00.0000,      69.183940,  2.591292325605485E-01, -9.831299034275127E-01,  2.404530957873161E-04,  1.636164220829946E-02,  4.323716807096302E-03, -2.083162288855093E-06,
2492371.500000000, A.D. 2111-Oct-13 00:00:00.0000,      69.182355,  9.520640153186916E-01,  3.007905467861864E-01, -9.893751034491245E-05, -5.466423266672123E-03,  1.633396614375049E-02, -3.374920737298327E-06,
2492467.500000000, A.D. 2112-Jan-17 00:00:00.0000,      69.184329, -4.066344163814714E-01,  8.956238459141037E-01, -2.182010910938917E-04, -1.594072337096270E-02, -7.172629782947903E-03,  1.663403156187114E-06,
2492563.500000000, A.D. 2112-Apr-22 00:00:00.0000,      69.185583, -8.656792718851389E-01, -5.099490894826377E-01,  1.524288054426951E-04,  8.449794663937124E-03, -1.489582264175119E-02,  4.072373575617849E-06,
2492659.500000000, A.D. 2112-Jul-27 00:00:00.0000,      69.183421,  5.479362722063549E-01, -8.552634301152064E-01,  2.017127024423963E-04,  1.420971283251146E-02,  9.221359788252401E-03, -3.094039905979280E-06,
2492755.500000000, A.D. 2112-Oct-31 00:00:00.0000,      69.182481,  8.019427833431125E-01,  5.860181511320461E-01, -1.668134909700450E-04, -1.043221856008318E-02,  1.381867250591989E-02, -2.940072331062545E-06,
2492851.500000000, A.D. 2113-Feb-04 00:00:00.0000,      69.184832, -6.780959508744577E-01,  7.151367054348373E-01, -1.683820990722449E-04, -1.276181490119101E-02, -1.189679226480232E-02,  3.136138170223988E-06,
2492947.500000000, A.D. 2113-May-11 00:00:00.0000,      69.185356, -6.661044624531465E-01, -7.585161979051201E-01,  2.154453281520372E-04,  1.264784730175016E-02, -1.142545101834869E-02,  2.734122267505696E-06,
2493043.500000000, A.D. 2113-Aug-15 00:00:00.0000,      69.182964,  7.828935461799965E-01, -6.431222712457981E-01,  1.436330711555643E-04,  1.064222419807700E-02,  1.323466168876198E-02, -3.675206978718308E-06,
2493139.500000000, A.D. 2113-Nov-19 00:00:00.0000,      69.182766,  5.675370363573057E-01,  8.096439049682822E-01, -2.208198998365864E-04, -1.436687003409762E-02,  9.802235943272453E-03, -2.300110165474480E-06,
2493235.500000000, A.D. 2114-Feb-23 00:00:00.0000,      69.185245, -8.766475046871772E-01,  4.576509865445097E-01, -9.929708199309200E-05, -8.241472990183319E-03, -1.531045621332613E-02,  4.394649050344112E-06,
2493331.500000000, A.D. 2114-May-30 00:00:00.0000,      69.184998, -3.996925509501099E-01, -9.311301269628728E-01,  2.535429960528728E-04,  1.553220474431227E-02, -6.859397224187694E-03,  1.060671184409047E-06,
2493427.500000000, A.D. 2114-Sep-03 00:00:00.0000,      69.182607,  9.401250294160972E-01, -3.673124643413277E-01,  6.980340916859734E-05,  5.980211741576414E-03,  1.596475508844624E-02, -3.868708501399756E-06,
2493523.500000000, A.D. 2114-Dec-08 00:00:00.0000,      69.183179,  2.727443331490886E-01,  9.468786488044316E-01, -2.530844076600509E-04, -1.680946608780863E-02,  4.689049743938960E-03, -1.316443480038711E-06,
2493619.500000000, A.D. 2115-Mar-14 00:00:00.0000,      69.185533, -9.818768007624724E-01,  1.512870165606474E-01, -1.649178178187967E-05, -2.902574179333290E-03, -1.706385618553892E-02,  5.112712635514939E-06,
2493715.500000000, A.D. 2115-Jun-18 00:00:00.0000,      69.184542, -9.361792303088549E-02, -1.011477120635748E+00,  2.690522021858185E-04,  1.685546556987808E-02, -1.657618561596690E-03, -5.897176453898427E-07,
2493811.500000000, A.D. 2115-Sep-22 00:00:00.0000,      69.182386,  1.003013371749319E+00, -5.476815757243890E-02, -1.067533154994404E-05,  6.547669334437188E-04,  1.711781868606296E-02, -3.879710092313476E-06,
2493907.500000000, A.D. 2115-Dec-27 00:00:00.0000,      69.183683, -5.133686081912366E-02,  9.822161629281615E-01, -2.565770779538075E-04, -1.745605476820102E-02, -9.697669795615316E-04,  4.650174906906180E-08,
2494003.500000000, A.D. 2116-Apr-01 00:00:00.0000,      69.185658, -9.839502420120071E-01, -1.709466188360235E-01,  7.094712368306629E-05,  2.660152123415845E-03, -1.701214240403790E-02,  5.047301859572571E-06,
2494099.500000000, A.D. 2116-Jul-06 00:00:00.0000,      69.184031,  2.216391462274041E-01, -9.922302019969701E-01,  2.564966911776830E-04,  1.651690650522685E-02,  3.680717696930831E-03, -1.988012311365590E-06,
2494195.500000000, A.D. 2116-Oct-10 00:00:00.0000,      69.182337,  9.638418036708842E-01,  2.633671598321163E-01, -9.238578441644267E-05, -4.819227220576147E-03,  1.653390444061757E-02, -3.721517331040609E-06,
2494291.500000000, A.D. 2117-Jan-14 00:00:00.0000,      69.184222, -3.699121310724022E-01,  9.113096708273168E-01, -2.345296171391387E-04, -1.621388561427814E-02, -6.540254856417934E-03,  1.656418272169980E-06,
2494387.500000000, A.D. 2117-Apr-20 00:00:00.0000,      69.185609, -8.842400558353571E-01, -4.755504392043092E-01,  1.514314352996067E-04,  7.863541018933858E-03, -1.521563513775013E-02,  4.253746806396437E-06,
2494483.500000000, A.D. 2117-Jul-25 00:00:00.0000,      69.183524,  5.151638093779893E-01, -8.755965882317941E-01,  2.180970147228184E-04,  1.455584434019849E-02,  8.656337548593315E-03, -2.988018881825572E-06,
2494579.500000000, A.D. 2117-Oct-29 00:00:00.0000,      69.182458,  8.251409723491149E-01,  5.541319571957923E-01, -1.667454473889414E-04, -9.876917941118172E-03,  1.421850592524049E-02, -3.366936401037152E-06,
2494675.500000000, A.D. 2118-Feb-02 00:00:00.0000,      69.184731, -6.483996107271444E-01,  7.417491372631424E-01, -1.857071910770423E-04, -1.322481177971743E-02, -1.139063895418763E-02,  3.301134687017308E-06,
2494771.500000000, A.D. 2118-May-09 00:00:00.0000,      69.185402, -6.943610146232813E-01, -7.318871538223214E-01,  2.174510520531525E-04,  1.219540953346048E-02, -1.190768541669658E-02,  2.862221937985296E-06,
2494867.500000000, A.D. 2118-Aug-13 00:00:00.0000,      69.183066,  7.580700684740853E-01, -6.728148601722795E-01,  1.595900159821265E-04,  1.114800125804810E-02,  1.280091347820701E-02, -3.601439292772571E-06,
2494963.500000000, A.D. 2118-Nov-17 00:00:00.0000,      69.182735,  5.999295899882559E-01,  7.866551170759221E-01, -2.252753568570182E-04, -1.396616339692641E-02,  1.036585133656436E-02, -2.722622533298755E-06,
2495059.500000000, A.D. 2119-Feb-21 00:00:00.0000,      69.185165, -8.571264006895204E-01,  4.922713475634733E-01, -1.148000246760290E-04, -8.840480267158651E-03, -1.498387769772612E-02,  4.602555655876939E-06,
2495155.500000000, A.D. 2119-May-28 00:00:00.0000,      69.185052, -4.348158540834884E-01, -9.147553597634209E-01,  2.602141637612553E-04,  1.525284962711988E-02, -7.454563075054804E-03,  1.185231100620407E-06,
2495251.500000000, A.D. 2119-Sep-01 00:00:00.0000,      69.182694,  9.257455272169282E-01, -4.034829035217425E-01,  8.409621046959951E-05,  6.601018993139913E-03,  1.570786648624201E-02, -3.948300628434915E-06,
2495347.500000000, A.D. 2119-Dec-06 00:00:00.0000,      69.183152,  3.108837125802224E-01,  9.354603920020558E-01, -2.615182752718391E-04, -1.661226734516625E-02,  5.356787390452599E-03, -1.640628973489356E-06,
2495443.500000000, A.D. 2120-Mar-11 00:00:00.0000,      69.185474, -9.745135726970044E-01,  1.901971032962320E-01, -2.842954314674575E-05, -3.569064719659223E-03, -1.694782187581275E-02,  5.290669540510768E-06,
2495539.500000000, A.D. 2120-Jun-15 00:00:00.0000,      69.184593, -1.321005037937145E-01, -1.006877938160951E+00,  2.778361559122222E-04,  1.677364872240647E-02, -2.307845797903242E-03, -4.662092586271085E-07,
2495635.500000000, A.D. 2120-Sep-19 00:00:00.0000,      69.182458,  1.000714775217847E+00, -9.379412561413354E-02,  4.875456340296351E-07,  1.331567323138306E-03,  1.706799917626328E-02, -4.073721781126879E-06,
2495731.500000000, A.D. 2120-Dec-24 00:00:00.0000,      69.183658, -1.148100817552559E-02,  9.836947249820059E-01, -2.684331214344427E-04, -1.748751804081607E-02, -2.716843490617527E-04, -1.541530325182108E-07,
2495827.500000000, A.D. 2121-Mar-30 00:00:00.0000,      69.185620, -9.893002426369107E-01, -1.319023770563537E-01,  6.387621709820242E-05,  1.999064013641841E-03, -1.711399705842978E-02,  5.215733168198414E-06,
2495923.500000000, A.D. 2121-Jul-04 00:00:00.0000,      69.184080,  1.837641527752567E-01, -9.998252907167892E-01,  2.691146800646035E-04,  1.663855523309229E-02,  3.038542767986463E-03, -1.867514517655141E-06,
2496019.500000000, A.D. 2121-Oct-08 00:00:00.0000,      69.182380,  9.740902537281673E-01,  2.254466151568504E-01, -8.616105083802965E-05, -4.154561673844415E-03,  1.670134563124977E-02, -4.062751312764918E-06,
2496115.500000000, A.D. 2122-Jan-12 00:00:00.0000,      69.184196, -3.326028326461029E-01,  9.255469520309239E-01, -2.486104767752384E-04, -1.647243774263948E-02, -5.890914329883118E-03,  1.628635747590944E-06,
2496211.500000000, A.D. 2122-Apr-18 00:00:00.0000,      69.185598, -9.015270562652703E-01, -4.404568527547000E-01,  1.489630094355540E-04,  7.275482457547273E-03, -1.551785455189369E-02,  4.345016489727454E-06,
2496307.500000000, A.D. 2122-Jul-23 00:00:00.0000,      69.183558,  4.815608386077074E-01, -8.946546801654317E-01,  2.316618490127181E-04,  1.486865508467292E-02,  8.081705938488311E-03, -2.883942932734941E-06,
2496403.500000000, A.D. 2122-Oct-27 00:00:00.0000,      69.182464,  8.470267369937976E-01,  5.212354579156189E-01, -1.664370359315822E-04, -9.294813173410927E-03,  1.459313481384904E-02, -3.788764381340996E-06,
2496499.500000000, A.D. 2123-Jan-31 00:00:00.0000,      69.184717, -6.177710638315042E-01,  7.671181129722353E-01, -2.004837341712670E-04, -1.367964136905926E-02, -1.086412456784538E-02,  3.399758059424197E-06,
2496595.500000000, A.D. 2123-May-07 00:00:00.0000,      69.185414, -7.217089642989528E-01, -7.042150938852432E-01,  2.204941145325044E-04,  1.173539675997418E-02, -1.237310555383856E-02,  2.972513354747409E-06,
2496691.500000000, A.D. 2123-Aug-11 00:00:00.0000,      69.183074,  7.319634279825886E-01, -7.015610890214641E-01,  1.744490385734999E-04,  1.162542328751364E-02,  1.234787969806334E-02, -3.591172733418016E-06,
2496787.500000000, A.D. 2123-Nov-15 00:00:00.0000,      69.182714,  6.312891414899058E-01,  7.623441559236038E-01, -2.298998676412309E-04, -1.353177591336713E-02,  1.091392999928826E-02, -3.079824398778175E-06,
2496883.500000000, A.D. 2124-Feb-19 00:00:00.0000,      69.185162, -8.363499866674083E-01,  5.260291695397575E-01, -1.271971616390212E-04, -9.437695114358619E-03, -1.463604402288552E-02,  4.780086951751228E-06,
2496979.500000000, A.D. 2124-May-25 00:00:00.0000,      69.185079, -4.693292901233884E-01, -8.971079017835339E-01,  2.688738617744932E-04,  1.496247498931372E-02, -8.034670558019895E-03,  1.349151303134973E-06,
2497075.500000000, A.D. 2124-Aug-29 00:00:00.0000,      69.182684,  9.099091496042193E-01, -4.390166407175321E-01,  9.893455539140815E-05,  7.199277093453792E-03,  1.542338945401584E-02, -4.035345675254935E-06,
2497171.500000000, A.D. 2124-Dec-03 00:00:00.0000,      69.183105,  3.484882773287857E-01,  9.224886471909773E-01, -2.709840234635039E-04, -1.637719994155568E-02,  6.020398819575556E-03, -1.911168285476142E-06,
2497267.500000000, A.D. 2125-Mar-09 00:00:00.0000,      69.185480, -9.656526184793484E-01,  2.287121473001403E-01, -4.029628767510314E-05, -4.240557366053565E-03, -1.681262211003457E-02,  5.514442475237472E-06,
2497363.500000000, A.D. 2125-Jun-13 00:00:00.0000,      69.184640, -1.702383318825192E-01, -1.000895502291684E+00,  2.896527923795981E-04,  1.667724500676157E-02, -2.945589357573478E-03, -2.449463709124185E-07,
2497459.500000000, A.D. 2125-Sep-17 00:00:00.0000,      69.182426,  9.968738658391548E-01, -1.326642479503138E-01,  1.231663498032664E-05,  1.994713071975334E-03,  1.698321297880383E-02, -4.277719959971874E-06,
2497555.500000000, A.D. 2125-Dec-22 00:00:00.0000,      69.183586,  2.840905580816073E-02,  9.834907617559342E-01, -2.832248248102795E-04, -1.748222782320101E-02,  4.349451940707790E-04, -2.779225950202263E-07,
2497651.500000000, A.D. 2126-Mar-28 00:00:00.0000,      69.185648, -9.931009826724726E-01, -9.287455932969167E-02,  5.375925796516836E-05,  1.327935024100280E-03, -1.720026668941230E-02,  5.439121846735064E-06,
2497747.500000000, A.D. 2126-Jul-02 00:00:00.0000,      69.184142,  1.457857320380991E-01, -1.006071805504154E+00,  2.826105084821574E-04,  1.674129225823535E-02,  2.404036552017598E-03, -1.585979586852596E-06,
2497843.500000000, A.D. 2126-Oct-06 00:00:00.0000,      69.182324,  9.828261418224774E-01,  1.870608718034512E-01, -7.652772753416409E-05, -3.490420744186056E-03,  1.683097935099806E-02, -4.324585798304981E-06,
2497939.500000000, A.D. 2127-Jan-10 00:00:00.0000,      69.184116, -2.947086520804078E-01,  9.381717995795448E-01, -2.638564770314629E-04, -1.670011665258198E-02, -5.220392669145798E-03,  1.641348978091580E-06,
2498035.500000000, A.D. 2127-Apr-16 00:00:00.0000,      69.185649, -9.174238719667428E-01, -4.048496077195012E-01,  1.426114508248508E-04,  6.672553105570536E-03, -1.580876745106893E-02,  4.588637676103277E-06,
2498131.500000000, A.D. 2127-Jul-21 00:00:00.0000,      69.183624,  4.473587348438942E-01, -9.124746048694283E-01,  2.475110913342138E-04,  1.516132249261251E-02,  7.508457040100714E-03, -2.623105827839737E-06,
2498227.500000000, A.D. 2127-Oct-25 00:00:00.0000,      69.182395,  8.675880746673067E-01,  4.874373450982921E-01, -1.614821046249261E-04, -8.699994667585241E-03,  1.493165797799368E-02, -4.054023860057806E-06,
2498323.500000000, A.D. 2128-Jan-29 00:00:00.0000,      69.184638, -5.859986288295689E-01,  7.912693198573540E-01, -2.146003713144500E-04, -1.411270238472764E-02, -1.030570544651524E-02,  3.525422156942477E-06,
2498419.500000000, A.D. 2128-May-04 00:00:00.0000,      69.185480, -7.479442193848092E-01, -6.755081141575474E-01,  2.185356192393734E-04,  1.125831349086366E-02, -1.283418086623176E-02,  3.192244216671357E-06,
2498515.500000000, A.D. 2128-Aug-08 00:00:00.0000,      69.183146,  7.049497461170516E-01, -7.291975195086690E-01,  1.888168614686228E-04,  1.208280470175572E-02,  1.189082296044328E-02, -3.397238472446424E-06,
2498611.500000000, A.D. 2128-Nov-12 00:00:00.0000,      69.182638,  6.616977051118651E-01,  7.368009449159381E-01, -2.302160454881349E-04, -1.307268520930302E-02,  1.143048859559666E-02, -3.340365597266077E-06,
2498707.500000000, A.D. 2129-Feb-16 00:00:00.0000,      69.185086, -8.140546062240714E-01,  5.590633642622427E-01, -1.406363184609627E-04, -1.002540336275039E-02, -1.425109575517084E-02,  4.987932345570982E-06,
2498803.500000000, A.D. 2129-May-23 00:00:00.0000,      69.185163, -5.030302897390521E-01, -8.781421350122832E-01,  2.739226134542839E-04,  1.465604593268374E-02, -8.616079435294749E-03,  1.558055481903677E-06,
2498899.500000000, A.D. 2129-Aug-27 00:00:00.0000,      69.182759,  8.929146784860564E-01, -4.737717095128070E-01,  1.115949513262038E-04,  7.778565976210626E-03,  1.512781458165599E-02, -4.015770903117206E-06,
2498995.500000000, A.D. 2129-Dec-01 00:00:00.0000,      69.183023,  3.856685322551645E-01,  9.080036543117029E-01, -2.792660123262768E-04, -1.610780762415270E-02,  6.662940281371672E-03, -2.099268569274165E-06,
2499091.500000000, A.D. 2130-Mar-07 00:00:00.0000,      69.185419, -9.551047564389105E-01,  2.670096612638703E-01, -5.088848061557632E-05, -4.915857812760397E-03, -1.664043255570017E-02,  5.752363501965049E-06,
2499187.500000000, A.D. 2130-Jun-11 00:00:00.0000,      69.184734, -2.080402616009427E-01, -9.934512706706293E-01,  2.993475174003222E-04,  1.656580369942598E-02, -3.589034242304150E-03, -2.526380046669144E-08,
2499283.500000000, A.D. 2130-Sep-15 00:00:00.0000,      69.182492,  9.916489720021920E-01, -1.711939123467555E-01,  2.209673026680257E-05,  2.643077178161768E-03,  1.688151805520815E-02, -4.455324034680037E-06,
2499379.500000000, A.D. 2130-Dec-20 00:00:00.0000,      69.183511,  6.830316076893708E-02,  9.816936439411598E-01, -2.981096983570768E-04, -1.743789836861703E-02,  1.133038437431411E-03, -3.510791004465780E-07,
2499475.500000000, A.D. 2131-Mar-26 00:00:00.0000,      69.185608, -9.953356689443341E-01, -5.346110355005409E-02,  4.612721400977066E-05,  6.403081622454584E-04, -1.725218064110154E-02,  5.663565381392313E-06,
2499571.500000000, A.D. 2131-Jun-30 00:00:00.0000,      69.184229,  1.074935104813496E-01, -1.010826225478932E+00,  2.979367030456398E-04,  1.683236160607050E-02,  1.758510504703924E-03, -1.371566488344348E-06,
2499667.500000000, A.D. 2131-Oct-04 00:00:00.0000,      69.182375,  9.900299355343543E-01,  1.485984192987200E-01, -7.055052082731359E-05, -2.835466659431706E-03,  1.694056362949136E-02, -4.684495117789004E-06,
2499763.500000000, A.D. 2132-Jan-08 00:00:00.0000,      69.184053, -2.563775248607235E-01,  9.493272726353926E-01, -2.809392920297513E-04, -1.688659867070124E-02, -4.545295853066622E-03,  1.674896679262676E-06,
2499859.500000000, A.D. 2132-Apr-13 00:00:00.0000,      69.185625, -9.319975138221031E-01, -3.683359986677993E-01,  1.398216294397727E-04,  6.043198151067829E-03, -1.607303948302141E-02,  4.772903355125921E-06,
2499955.500000000, A.D. 2132-Jul-18 00:00:00.0000,      69.183700,  4.124279576114014E-01, -9.288995166341205E-01,  2.665500647676708E-04,  1.544686396349652E-02,  6.922387394788585E-03, -2.464781634023690E-06,
2500051.500000000, A.D. 2132-Oct-22 00:00:00.0000,      69.182431,  8.866943429378706E-01,  4.531390843041110E-01, -1.586116488866946E-04, -8.107790437443554E-03,  1.524668713027557E-02, -4.515239264883296E-06,
2500147.500000000, A.D. 2133-Jan-26 00:00:00.0000,      69.184586, -5.533361884728951E-01,  8.141797116455042E-01, -2.334727653921233E-04, -1.450827675773356E-02, -9.729748679581171E-03,  3.611507751477085E-06,
2500243.500000000, A.D. 2133-May-02 00:00:00.0000,      69.185471, -7.731542094019370E-01, -6.455721047766366E-01,  2.194124416688043E-04,  1.074931849717614E-02, -1.327865887911387E-02,  3.385907913848033E-06,
2500339.500000000, A.D. 2133-Aug-06 00:00:00.0000,      69.183204,  6.768777982587967E-01, -7.557346819758878E-01,  2.081827719025742E-04,  1.253594308781626E-02,  1.141929150604630E-02, -3.354223336123980E-06,
2500435.500000000, A.D. 2133-Nov-10 00:00:00.0000,      69.182647,  6.909126822797645E-01,  7.102530153558494E-01, -2.328416942052591E-04, -1.260815943295347E-02,  1.192367466843273E-02, -3.777652896699480E-06,
2500531.500000000, A.D. 2134-Feb-14 00:00:00.0000,      69.185051, -7.905411329098767E-01,  5.910937766413762E-01, -1.582157551998162E-04, -1.058372901048650E-02, -1.383909392767910E-02,  5.099683025223969E-06,
2500627.500000000, A.D. 2134-May-21 00:00:00.0000,      69.185173, -5.361442228135402E-01, -8.578095262462323E-01,  2.777372407694461E-04,  1.431366257454663E-02, -9.190914381433383E-03,  1.786985324806070E-06,
2500723.500000000, A.D. 2134-Aug-25 00:00:00.0000,      69.182786,  8.745076187407428E-01, -5.079549050680631E-01,  1.300398638458390E-04,  8.358809134008690E-03,  1.481647029011411E-02, -4.106069528538272E-06,
